Positive_ID,ID,Legante,Famiglia_Legante,Metallo,Sale_Metallico,Solvente,Additivo_Colinker,Temperatura_C,Tempo_ore,mmol_Legante,mmol_Sale,Rapporto_LM,Volume solvente,Hydration_Number,Counterion_Class,Oxidation_State,Procedura_Sintetica,Esito_ML,Positive_Library_Source,Split_Set,Critical_Completeness,Extended_Completeness,Completeness_Score,Source_Quality_Score,Diversity_Weight,Evidence_Weight,Quality_Tier,PXRD_Confirmed,Condition_Signature,Source_DOI,Extraction_Method
POS-0233,655,5-Nitroisophthalic acid,Non specificata,Al,Al(NO3)3·9H2O,DMF,Nessuno,130,6.0,2.0,5.0,0.4,,9.0,nitrate,3.0,Microwave,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.28474739872574967,0.78732447974515,A,True,al|non specificata|nitrate|dmf|nessuno|130|6|0.5,,curated_project_dataset
POS-0234,656,5-Aminoisophthalic acid,Non specificata,Al,AlCl3·6H2O,DEF,Acido benzoico,130,12.0,4.0,0.5,8.0,,6.0,chloride,3.0,Sonochemical,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.28474739872574967,0.78732447974515,A,True,al|non specificata|chloride|def|acido benzoico|130|12|8.0,,curated_project_dataset
POS-0235,657,Imidazole-2-carboxaldehyde,Non specificata,Zr,ZrCl4,MeOH,HCl,200,12.0,3.0,2.0,1.5,,0.0,chloride,4.0,Solvothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.23354968324845687,0.7770849366496914,B,True,zr|non specificata|chloride|meoh|hcl|200|12|1.5,,curated_project_dataset
POS-0236,658,"4,4',4''-Triaminotriphenylamine",Non specificata,Zr,ZrOCl2·8H2O,EtOH,Acido acetico,85,24.0,1.0,4.0,0.25,,8.0,chloride,2.0,Hydrothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.23354968324845687,0.7770849366496914,B,True,zr|non specificata|chloride|etoh|acido acetico|80|24|0.25,,curated_project_dataset
POS-0237,660,"Pyrazine-2,3-dicarboxylic acid",Non specificata,Mn,Mn(OAc)2·4H2O,DMF/H2O/EtOH,Acido acetico,25,4.0,3.0,2.0,1.5,,4.0,acetate,2.0,Room Temperature,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.5,0.830375,A,True,mn|non specificata|acetate|dmf/h2o/etoh|acido acetico|20|6|1.5,,curated_project_dataset
POS-0238,661,"4,4'-Bipyridine",Non specificata,Zn,Zn(NO3)2·6H2O,DMF/H2O,Nessuno,100,48.0,4.0,2.5,1.6,,6.0,nitrate,2.0,Microwave,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.2773500981126145,0.7858450196225228,A,True,zn|non specificata|nitrate|dmf/h2o|nessuno|100|48|1.5,,curated_project_dataset
POS-0239,662,"1,2,4-Triazole",Non specificata,Zn,Zn(OAc)2·2H2O,DMA,HCl,150,2.0,2.0,1.5,1.3333,,2.0,acetate,2.0,Sonochemical,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.2773500981126145,0.7858450196225228,A,True,zn|non specificata|acetate|dma|hcl|150|0|1.25,,curated_project_dataset
POS-0240,663,"1,4-Benzenedicarboxylic acid (H2BDC)",Non specificata,Cu,Cu(NO3)2·2.5H2O,H2O/THF,Trietilammina (TEA),200,2.0,0.25,0.5,0.5,,2.5,nitrate,2.0,Solvothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.3162277660168379,0.7936205532033676,A,True,cu|non specificata|nitrate|h2o/thf|trietilammina (tea)|200|0|0.5,,curated_project_dataset
POS-0241,665,2-Methylimidazole,Non specificata,Co,Co(NO3)2·6H2O,MeCN,HCl,120,24.0,1.0,2.5,0.4,,6.0,nitrate,2.0,Precipitation,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.3162277660168379,0.7936205532033676,A,True,co|non specificata|nitrate|mecn|hcl|120|24|0.5,,curated_project_dataset
POS-0242,666,Benzimidazole,Non specificata,Co,Co(OAc)2·4H2O,DMF,Acido formico,25,18.0,1.0,2.0,0.5,,4.0,acetate,2.0,Room Temperature,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.3162277660168379,0.7936205532033676,A,True,co|non specificata|acetate|dmf|acido formico|20|18|0.5,,curated_project_dataset
POS-0243,668,"2,5-Dihydroxyterephthalic acid (H4DOBDC)",Non specificata,Ni,Ni(OAc)2·4H2O,MeOH,Trietilammina (TEA),60,2.0,3.0,2.5,1.2,,4.0,acetate,2.0,Sonochemical,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.3396831102433787,0.7983116220486758,A,True,ni|non specificata|acetate|meoh|trietilammina (tea)|60|0|1.25,,curated_project_dataset
POS-0244,669,"4,4'-Biphenyldicarboxylic acid (H2BPDC)",Non specificata,Fe,FeCl3·6H2O,EtOH,HCl,85,36.0,1.0,0.5,2.0,,6.0,chloride,3.0,Solvothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.2886751345948128,0.7881100269189626,A,True,fe|non specificata|chloride|etoh|hcl|80|36|2.0,,curated_project_dataset
POS-0245,670,"2,6-Naphthalenedicarboxylic acid (2,6-NDC)",Non specificata,Fe,Fe(NO3)3·9H2O,H2O,HNO3,180,24.0,1.5,2.0,0.75,,9.0,nitrate,3.0,Hydrothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.2886751345948128,0.7881100269189626,A,True,fe|non specificata|nitrate|h2o|hno3|180|24|0.75,,curated_project_dataset
POS-0246,671,Fumaric acid,Non specificata,Al,Al(NO3)3·9H2O,DMF/H2O/EtOH,HCl,180,12.0,0.5,1.0,0.5,,9.0,nitrate,3.0,Precipitation,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.28474739872574967,0.78732447974515,A,True,al|non specificata|nitrate|dmf/h2o/etoh|hcl|180|12|0.5,,curated_project_dataset
POS-0247,672,Isophthalic acid,Non specificata,Al,AlCl3·6H2O,DMF/H2O,HNO3,25,4.0,1.5,2.0,0.75,,6.0,chloride,3.0,Room Temperature,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.28474739872574967,0.78732447974515,A,True,al|non specificata|chloride|dmf/h2o|hno3|20|6|0.75,,curated_project_dataset
POS-0248,673,5-Nitroisophthalic acid,Non specificata,Zr,ZrCl4,DMA,Trietilammina (TEA),200,12.0,1.0,5.0,0.2,,0.0,chloride,4.0,Microwave,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.23354968324845687,0.7770849366496914,B,True,zr|non specificata|chloride|dma|trietilammina (tea)|200|12|0.25,,curated_project_dataset
POS-0249,674,5-Aminoisophthalic acid,Non specificata,Zr,ZrOCl2·8H2O,H2O/THF,HCl,60,72.0,2.0,0.5,4.0,,8.0,chloride,2.0,Sonochemical,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.23354968324845687,0.7770849366496914,B,True,zr|non specificata|chloride|h2o/thf|hcl|60|72|4.0,,curated_project_dataset
POS-0250,675,Imidazole-2-carboxaldehyde,Non specificata,Mg,Mg(NO3)2·6H2O,H2O/MeOH,HNO3,85,24.0,1.0,1.0,1.0,,6.0,nitrate,2.0,Solvothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.48038446141526137,0.8264518922830523,A,True,mg|non specificata|nitrate|h2o/meoh|hno3|80|24|1.0,,curated_project_dataset
POS-0251,676,"4,4',4''-Triaminotriphenylamine",Non specificata,Mn,Mn(OAc)2·4H2O,MeCN,Acido acetico,200,4.0,3.0,1.0,3.0,,4.0,acetate,2.0,Hydrothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.5,0.830375,A,True,mn|non specificata|acetate|mecn|acido acetico|200|6|3.0,,curated_project_dataset
POS-0252,678,"Pyrazine-2,3-dicarboxylic acid",Non specificata,Zn,Zn(OAc)2·2H2O,DEF,Nessuno,25,2.0,4.0,1.0,4.0,,2.0,acetate,2.0,Room Temperature,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.2773500981126145,0.7858450196225228,A,True,zn|non specificata|acetate|def|nessuno|20|0|4.0,,curated_project_dataset
POS-0253,679,"4,4'-Bipyridine",Non specificata,Cu,Cu(NO3)2·2.5H2O,MeOH,Acido formico,120,72.0,1.0,3.0,0.3333,,2.5,nitrate,2.0,Microwave,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.3162277660168379,0.7936205532033676,A,True,cu|non specificata|nitrate|meoh|acido formico|120|72|0.25,,curated_project_dataset
POS-0254,680,"1,2,4-Triazole",Non specificata,Cu,Cu(OAc)2·H2O,EtOH,Acido formico,60,2.0,0.25,1.0,0.25,,1.0,acetate,2.0,Sonochemical,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.3162277660168379,0.7936205532033676,A,True,cu|non specificata|acetate|etoh|acido formico|60|0|0.25,,curated_project_dataset
POS-0255,681,"1,4-Benzenedicarboxylic acid (H2BDC)",Non specificata,Co,Co(NO3)2·6H2O,H2O,Trietilammina (TEA),60,18.0,4.0,5.0,0.8,,6.0,nitrate,2.0,Solvothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.3162277660168379,0.7936205532033676,A,True,co|non specificata|nitrate|h2o|trietilammina (tea)|60|18|0.75,,curated_project_dataset
POS-0256,683,2-Methylimidazole,Non specificata,Ni,Ni(NO3)2·6H2O,DMF/H2O,HNO3,85,18.0,2.0,4.0,0.5,,6.0,nitrate,2.0,Precipitation,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.3396831102433787,0.7983116220486758,A,True,ni|non specificata|nitrate|dmf/h2o|hno3|80|18|0.5,,curated_project_dataset
POS-0257,684,Benzimidazole,Non specificata,Ni,Ni(OAc)2·4H2O,DMA,Acido formico,25,18.0,0.5,1.0,0.5,,4.0,acetate,2.0,Room Temperature,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.3396831102433787,0.7983116220486758,A,True,ni|non specificata|acetate|dma|acido formico|20|18|0.5,,curated_project_dataset
POS-0258,686,"2,5-Dihydroxyterephthalic acid (H4DOBDC)",Non specificata,Fe,Fe(NO3)3·9H2O,H2O/MeOH,HCl,60,6.0,2.0,2.5,0.8,,9.0,nitrate,3.0,Sonochemical,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.2886751345948128,0.7881100269189626,A,True,fe|non specificata|nitrate|h2o/meoh|hcl|60|6|0.75,,curated_project_dataset
POS-0259,687,"4,4'-Biphenyldicarboxylic acid (H2BPDC)",Non specificata,Al,Al(NO3)3·9H2O,MeCN,HCl,60,2.0,0.5,5.0,0.1,,9.0,nitrate,3.0,Solvothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.28474739872574967,0.78732447974515,A,True,al|non specificata|nitrate|mecn|hcl|60|0|0.0,,curated_project_dataset
POS-0260,688,"2,6-Naphthalenedicarboxylic acid (2,6-NDC)",Non specificata,Al,AlCl3·6H2O,DMF,Acido acetico,180,36.0,0.5,1.0,0.5,,6.0,chloride,3.0,Hydrothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.28474739872574967,0.78732447974515,A,True,al|non specificata|chloride|dmf|acido acetico|180|36|0.5,,curated_project_dataset
POS-0261,689,Fumaric acid,Non specificata,Zr,ZrCl4,DEF,Acido acetico,130,24.0,1.0,1.5,0.6667,,0.0,chloride,4.0,Precipitation,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.23354968324845687,0.7770849366496914,B,True,zr|non specificata|chloride|def|acido acetico|130|24|0.75,,curated_project_dataset
POS-0262,690,Isophthalic acid,Non specificata,Zr,ZrOCl2·8H2O,MeOH,HNO3,25,2.0,1.5,3.0,0.5,,8.0,chloride,2.0,Room Temperature,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.23354968324845687,0.7770849366496914,B,True,zr|non specificata|chloride|meoh|hno3|20|0|0.5,,curated_project_dataset
POS-0263,691,5-Nitroisophthalic acid,Non specificata,Mg,Mg(NO3)2·6H2O,EtOH,Acido benzoico,200,2.0,4.0,5.0,0.8,,6.0,nitrate,2.0,Microwave,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.48038446141526137,0.8264518922830523,A,True,mg|non specificata|nitrate|etoh|acido benzoico|200|0|0.75,,curated_project_dataset
POS-0264,692,5-Aminoisophthalic acid,Non specificata,Mn,Mn(OAc)2·4H2O,H2O,Acido acetico,150,18.0,3.0,2.5,1.2,,4.0,acetate,2.0,Sonochemical,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.5,0.830375,A,True,mn|non specificata|acetate|h2o|acido acetico|150|18|1.25,,curated_project_dataset
POS-0265,693,Imidazole-2-carboxaldehyde,Non specificata,Zn,Zn(NO3)2·6H2O,DMF/H2O/EtOH,Acido acetico,85,36.0,1.5,3.0,0.5,,6.0,nitrate,2.0,Solvothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.2773500981126145,0.7858450196225228,A,True,zn|non specificata|nitrate|dmf/h2o/etoh|acido acetico|80|36|0.5,,curated_project_dataset
POS-0266,694,"4,4',4''-Triaminotriphenylamine",Non specificata,Zn,Zn(OAc)2·2H2O,DMF/H2O,Trietilammina (TEA),130,4.0,0.5,1.0,0.5,,2.0,acetate,2.0,Hydrothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.2773500981126145,0.7858450196225228,A,True,zn|non specificata|acetate|dmf/h2o|trietilammina (tea)|130|6|0.5,,curated_project_dataset
POS-0267,696,"Pyrazine-2,3-dicarboxylic acid",Non specificata,Cu,Cu(OAc)2·H2O,H2O/THF,HCl,25,2.0,4.0,5.0,0.8,,1.0,acetate,2.0,Room Temperature,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.3162277660168379,0.7936205532033676,A,True,cu|non specificata|acetate|h2o/thf|hcl|20|0|0.75,,curated_project_dataset
POS-0268,697,"4,4'-Bipyridine",Non specificata,Co,Co(NO3)2·6H2O,H2O/MeOH,HNO3,150,6.0,2.0,0.5,4.0,,6.0,nitrate,2.0,Microwave,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.3162277660168379,0.7936205532033676,A,True,co|non specificata|nitrate|h2o/meoh|hno3|150|6|4.0,,curated_project_dataset
POS-0269,698,"1,2,4-Triazole",Non specificata,Co,Co(OAc)2·4H2O,MeCN,Nessuno,100,48.0,0.5,0.5,1.0,,4.0,acetate,2.0,Sonochemical,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.3162277660168379,0.7936205532033676,A,True,co|non specificata|acetate|mecn|nessuno|100|48|1.0,,curated_project_dataset
POS-0270,699,"1,4-Benzenedicarboxylic acid (H2BDC)",Non specificata,Ni,Ni(NO3)2·6H2O,DMF,Trietilammina (TEA),100,48.0,0.5,2.5,0.2,,6.0,nitrate,2.0,Solvothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.3396831102433787,0.7983116220486758,A,True,ni|non specificata|nitrate|dmf|trietilammina (tea)|100|48|0.25,,curated_project_dataset
POS-0271,701,Fumaric acid,Carbossilati aromatici,Cd,Cd(NO3)2·4H2O,H2O,Nessuno,120,72.0,0.2,0.4,0.5,,4.0,nitrate,2.0,Hydrothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.48038446141526137,0.8264518922830523,A,True,cd|carbossilati aromatici|nitrate|h2o|nessuno|120|72|0.5,,curated_project_dataset
POS-0272,702,"3,3'-dimethyl-4,4'-bipyrazole",Bipyrazole,Cu,Cu(OAc)2·H2O,H2O,Nessuno,160,18.0,0.5,1.515,0.33,,1.0,acetate,2.0,Sonochemical,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.3779644730092272,0.8059678946018455,A,True,cu|bipyrazole|acetate|h2o|nessuno|160|18|0.25,,curated_project_dataset
POS-0273,703,Benzimidazole,Imidazolati,Zn,Zn(OAc)2·2H2O,DEF,Nessuno,120,4.0,2.0,6.061,0.33,,2.0,acetate,2.0,Microwave,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,1.0,0.930375,A,True,zn|imidazolati|acetate|def|nessuno|120|6|0.25,,curated_project_dataset
POS-0274,704,2-Methylimidazole,Imidazolati,Fe,Fe(NO3)3·9H2O,DMF/H2O/EtOH,Nessuno,25,18.0,0.1,0.067,1.5,,9.0,nitrate,3.0,Room Temperature,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.7071067811865476,0.8717963562373096,A,True,fe|imidazolati|nitrate|dmf/h2o/etoh|nessuno|20|18|1.5,,curated_project_dataset
POS-0275,705,"1,2,4-Triazole",Triazole,Mg,Mg(NO3)2·6H2O,DMF/H2O,Nessuno,150,24.0,1.0,2.0,0.5,,6.0,nitrate,2.0,Solvothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,1.0,0.930375,A,True,mg|triazole|nitrate|dmf/h2o|nessuno|150|24|0.5,,curated_project_dataset
POS-0276,707,"1,2,4-Triazole",Triazole,Al,AlCl3·6H2O,DEF,Nessuno,180,12.0,0.5,1.515,0.33,,6.0,chloride,3.0,Sonochemical,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.7745966692414833,0.8852943338482967,A,True,al|triazole|chloride|def|nessuno|180|12|0.25,,curated_project_dataset
POS-0277,708,"1,2,4-Triazole",Triazole,Cd,Cd(NO3)2·4H2O,MeOH,Nessuno,160,72.0,0.05,0.042,1.2,,4.0,nitrate,2.0,Room Temperature,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,1.0,0.930375,A,True,cd|triazole|nitrate|meoh|nessuno|160|72|1.25,,curated_project_dataset
POS-0278,709,"2,5-Dihydroxyterephthalic acid (H4DOBDC)",Carbossilati aromatici,Co,Co(OAc)2·4H2O,DMF/MeOH,Nessuno,60,48.0,2.0,2.5,0.8,,4.0,acetate,2.0,Hydrothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.4200840252084029,0.8143918050416805,A,True,co|carbossilati aromatici|acetate|dmf/meoh|nessuno|60|48|0.75,,curated_project_dataset
POS-0279,710,2-Methylimidazole,Imidazolati,Fe,Fe(NO3)3·9H2O,DEF,Nessuno,100,48.0,2.0,10.0,0.2,,9.0,nitrate,3.0,Microwave,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.7071067811865476,0.8717963562373096,A,True,fe|imidazolati|nitrate|def|nessuno|100|48|0.25,,curated_project_dataset
POS-0280,711,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Mg,Mg(NO3)2·6H2O,DEF,Nessuno,120,12.0,0.5,0.625,0.8,,6.0,nitrate,2.0,Solvothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.7745966692414833,0.8852943338482967,A,True,mg|bipyrazole|nitrate|def|nessuno|120|12|0.75,,curated_project_dataset
POS-0281,712,"1,2,4-Triazole",Triazole,Al,Al(NO3)3·9H2O,DMF/H2O/EtOH,Nessuno,25,4.0,0.05,0.025,2.0,,9.0,nitrate,3.0,Solvothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.7745966692414833,0.8852943338482967,A,True,al|triazole|nitrate|dmf/h2o/etoh|nessuno|20|6|2.0,,curated_project_dataset
POS-0282,713,"1,2,4-Triazole",Triazole,Co,Co(OAc)2·4H2O,H2O,Nessuno,80,4.0,0.05,0.1,0.5,,4.0,acetate,2.0,Room Temperature,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,1.0,0.930375,A,True,co|triazole|acetate|h2o|nessuno|80|6|0.5,,curated_project_dataset
POS-0283,714,"3,3'-dimethyl-4,4'-bipyrazole",Bipyrazole,Zn,Zn(NO3)2·6H2O,MeOH,Nessuno,180,24.0,0.5,0.25,2.0,,6.0,nitrate,2.0,Solvothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.4200840252084029,0.8143918050416805,A,True,zn|bipyrazole|nitrate|meoh|nessuno|180|24|2.0,,curated_project_dataset
POS-0284,716,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Cu,Cu(NO3)2·3H2O,DMF,Nessuno,80,36.0,1.0,5.0,0.2,,3.0,nitrate,2.0,Room Temperature,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.3779644730092272,0.8059678946018455,A,True,cu|bipyrazole|nitrate|dmf|nessuno|80|36|0.25,,curated_project_dataset
POS-0285,717,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Al,AlCl3·6H2O,MeOH,Nessuno,180,72.0,0.5,1.515,0.33,,6.0,chloride,3.0,Hydrothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.5222329678670935,0.8348215935734187,A,True,al|bipyrazole|chloride|meoh|nessuno|180|72|0.25,,curated_project_dataset
POS-0286,718,2-Methylimidazole,Imidazolati,Co,Co(NO3)2·6H2O,DMF,Nessuno,100,36.0,1.0,0.833,1.2,,6.0,nitrate,2.0,Microwave,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.8660254037844385,0.9035800807568877,A,True,co|imidazolati|nitrate|dmf|nessuno|100|36|1.25,,curated_project_dataset
POS-0287,719,Fumaric acid,Carbossilati aromatici,Co,Co(NO3)2·6H2O,DMF/MeOH,Nessuno,150,18.0,0.5,0.417,1.2,,6.0,nitrate,2.0,Room Temperature,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.4200840252084029,0.8143918050416805,A,True,co|carbossilati aromatici|nitrate|dmf/meoh|nessuno|150|18|1.25,,curated_project_dataset
POS-0288,721,"1,2,4-Triazole",Triazole,Fe,FeCl3·6H2O,MeOH,Nessuno,180,72.0,0.05,0.25,0.2,,6.0,chloride,3.0,Solvothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,1.0,0.930375,A,True,fe|triazole|chloride|meoh|nessuno|180|72|0.25,,curated_project_dataset
POS-0289,722,"3,3'-dimethyl-4,4'-bipyrazole",Bipyrazole,Al,Al(NO3)3·9H2O,DMF/H2O/EtOH,Nessuno,80,72.0,2.0,10.0,0.2,,9.0,nitrate,3.0,Room Temperature,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.5222329678670935,0.8348215935734187,A,True,al|bipyrazole|nitrate|dmf/h2o/etoh|nessuno|80|72|0.25,,curated_project_dataset
POS-0290,723,"2,6-Naphthalenedicarboxylic acid",Carbossilati aromatici,Zr,ZrCl4,DMF/H2O,Nessuno,160,72.0,0.05,0.042,1.2,,0.0,chloride,4.0,Room Temperature,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.408248290463863,0.8120246580927726,A,True,zr|carbossilati aromatici|chloride|dmf/h2o|nessuno|160|72|1.25,,curated_project_dataset
POS-0291,724,"2,5-Dihydroxyterephthalic acid (H4DOBDC)",Carbossilati aromatici,Mn,Mn(OAc)2·4H2O,DMF,Nessuno,100,24.0,0.05,0.1,0.5,,4.0,acetate,2.0,Hydrothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.5,0.830375,A,True,mn|carbossilati aromatici|acetate|dmf|nessuno|100|24|0.5,,curated_project_dataset
POS-0292,725,"2,6-Naphthalenedicarboxylic acid",Carbossilati aromatici,Mn,Mn(OAc)2·4H2O,H2O,Nessuno,25,18.0,0.1,0.303,0.33,,4.0,acetate,2.0,Solvothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.5,0.830375,A,True,mn|carbossilati aromatici|acetate|h2o|nessuno|20|18|0.25,,curated_project_dataset
POS-0293,726,"1,2,4-Triazole",Triazole,Zn,Zn(NO3)2·6H2O,DMF,Nessuno,25,18.0,0.5,0.5,1.0,,6.0,nitrate,2.0,Hydrothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,1.0,0.930375,A,True,zn|triazole|nitrate|dmf|nessuno|20|18|1.0,,curated_project_dataset
POS-0294,727,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Zn,Zn(OAc)2·2H2O,MeOH,Nessuno,100,72.0,0.2,0.1,2.0,,2.0,acetate,2.0,Room Temperature,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.4200840252084029,0.8143918050416805,A,True,zn|bipyrazole|acetate|meoh|nessuno|100|72|2.0,,curated_project_dataset
POS-0295,728,"1,4-Benzenedicarboxylic acid (H2BDC)",Carbossilati aromatici,Zn,Zn(OAc)2·2H2O,H2O,Nessuno,120,24.0,2.0,1.667,1.2,,2.0,acetate,2.0,Hydrothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.3779644730092272,0.8059678946018455,A,True,zn|carbossilati aromatici|acetate|h2o|nessuno|120|24|1.25,,curated_project_dataset
POS-0296,729,"3,3'-dimethyl-4,4'-bipyrazole",Bipyrazole,Mg,Mg(NO3)2·6H2O,DMF,Nessuno,180,24.0,1.0,0.833,1.2,,6.0,nitrate,2.0,Room Temperature,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.7745966692414833,0.8852943338482967,A,True,mg|bipyrazole|nitrate|dmf|nessuno|180|24|1.25,,curated_project_dataset
POS-0297,731,"3-amino-4,4'-bipyrazole",Bipyrazole,Zr,ZrCl4,H2O,Nessuno,150,12.0,0.5,1.0,0.5,,0.0,chloride,4.0,Solvothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.43301270189221924,0.8169775403784438,A,True,zr|bipyrazole|chloride|h2o|nessuno|150|12|0.5,,curated_project_dataset
POS-0298,732,"3-amino-4,4'-bipyrazole",Bipyrazole,Ni,Ni(OAc)2·4H2O,DMF/H2O,Nessuno,150,24.0,0.05,0.025,2.0,,4.0,acetate,2.0,Hydrothermal,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.654653670707977,0.8613057341415954,A,True,ni|bipyrazole|acetate|dmf/h2o|nessuno|150|24|2.0,,curated_project_dataset
POS-0299,733,"2,5-Dihydroxyterephthalic acid (H4DOBDC)",Carbossilati aromatici,Mn,Mn(OAc)2·4H2O,DEF,Nessuno,25,48.0,1.0,1.0,1.0,,4.0,acetate,2.0,Microwave,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.5,0.830375,A,True,mn|carbossilati aromatici|acetate|def|nessuno|20|48|1.0,,curated_project_dataset
POS-0300,734,"3,3'-dimethyl-4,4'-bipyrazole",Bipyrazole,Ni,Ni(NO3)2·6H2O,DMF/H2O/EtOH,Nessuno,80,18.0,2.0,2.5,0.8,,6.0,nitrate,2.0,Room Temperature,2,curated_development_positive,DEVELOPMENT,1.0,0.875,0.96875,0.82,0.654653670707977,0.8613057341415954,A,True,ni|bipyrazole|nitrate|dmf/h2o/etoh|nessuno|80|18|0.75,,curated_project_dataset
